id_number,age,birth_year,country,ranking,prefix,full_name,first_name,last_name,first_last_name,second_last_name
4617,38.0,1986.0,Argentina,LOWER,,Pilar Gutiérrez,Pilar,Gutiérrez,Gutiérrez,
4618,59.0,1965.0,Chile,UPPER,,Marta Martínez Gómez,Marta,Martínez Gómez,Martínez,Gómez
4619,-1.0,0.0,Brasil,LOWER,,María Pérez Pérez,María,Pérez Pérez,Pérez,Pérez
4620,-1.0,0.0,Paraguay,LOWER,,Luis Díaz,Luis,Díaz,Díaz,
4621,,,,,,Rafael López,Rafael,López,López,
4622,36.0,1988.0,Uruguay,LOWER,,Luis Díaz,Luis,Díaz,Díaz,
4623,66.0,1958.0,México,UPPER,,Fernando Sánchez,Fernando,Sánchez,Sánchez,
4624,43.0,1981.0,Chile,UPPER,,Fernando García Jiménez,Fernando,García Jiménez,García,Jiménez
4625,,,,,,Pablo Gómez,Pablo,Gómez,Gómez,
4626,-1.0,0.0,Uruguay,MID,,Lucía Hernández,Lucía,Hernández,Hernández,
4627,44.0,1980.0,Uruguay,LOWER,,Luis López Díaz,Luis,López Díaz,López,Díaz
4628,48.0,1976.0,Uruguay,MID,,Lucía García Jiménez,Lucía,García Jiménez,García,Jiménez
4629,54.0,1970.0,Brasil,UPPER,,Javier Gutiérrez,Javier,Gutiérrez,Gutiérrez,
4630,72.0,1952.0,Uruguay,UPPER,,Lucía Gutiérrez Rodríguez,Lucía,Gutiérrez Rodríguez,Gutiérrez,Rodríguez
4631,50.0,1974.0,México,LOWER,,Carlos Jiménez,Carlos,Jiménez,Jiménez,
4632,29.0,1995.0,México,LOWER,,Francisco Pérez Gutiérrez,Francisco,Pérez Gutiérrez,Pérez,Gutiérrez
4633,-1.0,0.0,Argentina,MID,,Javier Díaz,Javier,Díaz,Díaz,
4634,62.0,1962.0,Uruguay,MID,,Francisco López,Francisco,López,López,
4635,29.0,1995.0,Uruguay,LOWER,,Pedro López Moreno,Pedro,López Moreno,López,Moreno
4636,76.0,1948.0,Paraguay,MID,,Carlos Gómez Ruiz,Carlos,Gómez Ruiz,Gómez,Ruiz
4637,39.0,1985.0,Brasil,UPPER,,Pilar Gómez Pérez,Pilar,Gómez Pérez,Gómez,Pérez
4638,47.0,1977.0,México,MID,,María Muñoz Martínez,María,Muñoz Martínez,Muñoz,Martínez
4639,44.0,1980.0,Uruguay,MID,,Marta Martín,Marta,Martín,Martín,
4640,60.0,1964.0,Brasil,UPPER,,Isabel Ruiz,Isabel,Ruiz,Ruiz,
4641,59.0,1965.0,Brasil,UPPER,,Francisco Rodríguez,Francisco,Rodríguez,Rodríguez,
4642,71.0,1953.0,Uruguay,MID,,Elena Gómez Muñoz,Elena,Gómez Muñoz,Gómez,Muñoz
4643,44.0,1980.0,México,MID,,Pablo Álvarez,Pablo,Álvarez,Álvarez,
4644,38.0,1986.0,Uruguay,MID,,Pedro Gutiérrez,Pedro,Gutiérrez,Gutiérrez,
4645,-1.0,0.0,Paraguay,LOWER,,Fernando Hernández,Fernando,Hernández,Hernández,
4646,-1.0,0.0,México,LOWER,,Lucía Fernández Pérez,Lucía,Fernández Pérez,Fernández,Pérez
4647,45.0,1979.0,Chile,MID,,Teresa Rodríguez,Teresa,Rodríguez,Rodríguez,
4648,44.0,1980.0,Brasil,MID,,Pablo Ruiz González,Pablo,Ruiz González,Ruiz,González
4649,45.0,1979.0,Paraguay,LOWER,,Carlos Álvarez Hernández,Carlos,Álvarez Hernández,Álvarez,Hernández
4650,-1.0,0.0,Uruguay,LOWER,,Juan Moreno,Juan,Moreno,Moreno,
4651,49.0,1975.0,Argentina,LOWER,,Lucía Martín Díaz,Lucía,Martín Díaz,Martín,Díaz
4652,31.0,1993.0,Brasil,MID,,Javier Rodríguez,Javier,Rodríguez,Rodríguez,
4653,74.0,1950.0,Unknown,UPPER,,Carmen Fernández Gómez,Carmen,Fernández Gómez,Fernández,Gómez
4654,57.0,1967.0,Chile,LOWER,,Juan Romero,Juan,Romero,Romero,
4655,70.0,1954.0,Argentina,LOWER,,Javier Pérez,Javier,Pérez,Pérez,
4656,74.0,1950.0,Brasil,UPPER,,María Romero Martín,María,Romero Martín,Romero,Martín
4657,46.0,1978.0,Brasil,MID,,Luis Jiménez Díaz,Luis,Jiménez Díaz,Jiménez,Díaz
4658,28.0,1996.0,México,LOWER,,Francisco Alonso,Francisco,Alonso,Alonso,
4659,78.0,1946.0,Brasil,UPPER,,Carlos Alonso,Carlos,Alonso,Alonso,
4660,,,,,,José Ruiz,José,Ruiz,Ruiz,
4661,31.0,1993.0,Uruguay,MID,,José Alonso Jiménez,José,Alonso Jiménez,Alonso,Jiménez
4662,62.0,1962.0,México,LOWER,Mg,Elena Martínez Gómez,Elena,Martínez Gómez,Martínez,Gómez
4663,,,,,,Juan González Álvarez,Juan,González Álvarez,González,Álvarez
4664,38.0,1986.0,México,MID,,Luis Muñoz,Luis,Muñoz,Muñoz,
4665,28.0,1996.0,Brasil,LOWER,Mg,Elena Gutiérrez Muñoz,Elena,Gutiérrez Muñoz,Gutiérrez,Muñoz
4666,69.0,1955.0,Argentina,UPPER,Col,José Martín,José,Martín,Martín,
4667,68.0,1956.0,Argentina,UPPER,,Teresa Martín,Teresa,Martín,Martín,
4668,68.0,1956.0,Unknown,UPPER,,Carmen González,Carmen,González,González,
4669,37.0,1987.0,Uruguay,MID,,Lucía Díaz Muñoz,Lucía,Díaz Muñoz,Díaz,Muñoz
4670,84.0,1940.0,Argentina,LOWER,,Sofía Romero,Sofía,Romero,Romero,
4671,,,,,,Sofía Ruiz,Sofía,Ruiz,Ruiz,
4672,,,,,,Francisco Gutiérrez,Francisco,Gutiérrez,Gutiérrez,
4673,73.0,1951.0,Chile,UPPER,Col,Javier Sánchez,Javier,Sánchez,Sánchez,
4674,61.0,1963.0,Argentina,LOWER,,Fernando Pérez,Fernando,Pérez,Pérez,
4675,41.0,1983.0,Paraguay,LOWER,,Sofía Hernández Moreno,Sofía,Hernández Moreno,Hernández,Moreno
4676,68.0,1956.0,Paraguay,UPPER,,Fernando Jiménez López,Fernando,Jiménez López,Jiménez,López
4677,75.0,1949.0,Brasil,UPPER,Col,Juan Moreno,Juan,Moreno,Moreno,
4678,55.0,1969.0,México,UPPER,,María López Romero,María,López Romero,López,Romero
4679,44.0,1980.0,México,MID,,Pablo Díaz Martínez,Pablo,Díaz Martínez,Díaz,Martínez
4680,-1.0,0.0,México,LOWER,,Juan Rodríguez Pérez,Juan,Rodríguez Pérez,Rodríguez,Pérez
4681,-1.0,0.0,Argentina,LOWER,,Lucía Ruiz García,Lucía,Ruiz García,Ruiz,García
4682,65.0,1959.0,Paraguay,LOWER,,José Fernández Hernández,José,Fernández Hernández,Fernández,Hernández
4683,,,,,,Sofía Jiménez Fernández,Sofía,Jiménez Fernández,Jiménez,Fernández
4684,-1.0,0.0,Argentina,LOWER,,Lucía Martínez,Lucía,Martínez,Martínez,
4685,,,,,,Isabel Martín Martínez,Isabel,Martín Martínez,Martín,Martínez
4686,,,,,,Elena Fernández Martínez,Elena,Fernández Martínez,Fernández,Martínez
4687,-1.0,0.0,Chile,LOWER,,Javier Álvarez,Javier,Álvarez,Álvarez,
4688,35.0,1989.0,Argentina,MID,,Teresa Rodríguez,Teresa,Rodríguez,Rodríguez,
4689,73.0,1951.0,Brasil,UPPER,Mg,Carlos Ruiz,Carlos,Ruiz,Ruiz,
4690,29.0,1995.0,Paraguay,MID,,Juan Álvarez Muñoz,Juan,Álvarez Muñoz,Álvarez,Muñoz
4691,74.0,1950.0,México,UPPER,,Sofía Muñoz Rodríguez,Sofía,Muñoz Rodríguez,Muñoz,Rodríguez
4692,,,,,,Marta González Pérez,Marta,González Pérez,González,Pérez
4693,54.0,1970.0,México,UPPER,,Elena Martínez,Elena,Martínez,Martínez,
4694,,,,,,Carmen Muñoz,Carmen,Muñoz,Muñoz,
4695,61.0,1963.0,México,UPPER,Col,Javier González,Javier,González,González,
4696,47.0,1977.0,Brasil,MID,,Fernando Fernández,Fernando,Fernández,Fernández,
4697,56.0,1968.0,Paraguay,LOWER,,José López Sánchez,José,López Sánchez,López,Sánchez
4698,,,,,,Pedro Hernández,Pedro,Hernández,Hernández,
4699,-1.0,0.0,Argentina,LOWER,,Pablo Fernández Fernández,Pablo,Fernández Fernández,Fernández,Fernández
4700,44.0,1980.0,Unknown,LOWER,,Pedro Moreno López,Pedro,Moreno López,Moreno,López
4701,78.0,1946.0,Brasil,UPPER,,María Díaz,María,Díaz,Díaz,
4702,58.0,1966.0,Chile,UPPER,,Marta Álvarez,Marta,Álvarez,Álvarez,
4703,79.0,1945.0,Uruguay,UPPER,,Lucía Díaz,Lucía,Díaz,Díaz,
4704,47.0,1977.0,Chile,LOWER,,Carlos González Pérez,Carlos,González Pérez,González,Pérez
4705,68.0,1956.0,Uruguay,UPPER,,Isabel Rodríguez,Isabel,Rodríguez,Rodríguez,
4706,,,,,,Marta Martín,Marta,Martín,Martín,
4707,63.0,1961.0,Chile,LOWER,,Luis González,Luis,González,González,
4708,73.0,1951.0,Argentina,UPPER,,Rafael Pérez,Rafael,Pérez,Pérez,
4709,35.0,1989.0,Argentina,UPPER,,Francisco Díaz González,Francisco,Díaz González,Díaz,González
4710,50.0,1974.0,Brasil,UPPER,,Javier Jiménez Díaz,Javier,Jiménez Díaz,Jiménez,Díaz
4711,60.0,1964.0,Uruguay,MID,,Elena Fernández Martín,Elena,Fernández Martín,Fernández,Martín
4712,,,,,,Carmen Gutiérrez,Carmen,Gutiérrez,Gutiérrez,
4713,,,,,,Sofía Díaz,Sofía,Díaz,Díaz,
4714,58.0,1966.0,Paraguay,LOWER,,José González,José,González,González,
4715,72.0,1952.0,México,MID,,José Rodríguez González,José,Rodríguez González,Rodríguez,González
4716,48.0,1976.0,Argentina,MID,,José Ruiz,José,Ruiz,Ruiz,
4717,72.0,1952.0,Argentina,LOWER,Lic,Juan Jiménez López,Juan,Jiménez López,Jiménez,López
4718,,,,,,Luis García Sánchez,Luis,García Sánchez,García,Sánchez
4719,46.0,1978.0,Uruguay,UPPER,,Carlos Gutiérrez,Carlos,Gutiérrez,Gutiérrez,
4720,-1.0,0.0,Chile,LOWER,,Fernando López,Fernando,López,López,
4721,,,,,,Sofía Martínez,Sofía,Martínez,Martínez,
4722,46.0,1978.0,Chile,LOWER,,Juan González González,Juan,González González,González,González
4723,33.0,1991.0,Paraguay,LOWER,,Isabel García Álvarez,Isabel,García Álvarez,García,Álvarez
4724,61.0,1963.0,Uruguay,MID,,Francisco Díaz Gómez,Francisco,Díaz Gómez,Díaz,Gómez
4725,,,,,,Marta Sánchez,Marta,Sánchez,Sánchez,
4726,54.0,1970.0,Brasil,LOWER,,Marta Jiménez Fernández,Marta,Jiménez Fernández,Jiménez,Fernández
4727,55.0,1969.0,Paraguay,UPPER,,Javier Jiménez,Javier,Jiménez,Jiménez,
4728,-1.0,0.0,Paraguay,LOWER,,Teresa Pérez,Teresa,Pérez,Pérez,
4729,,,,,,Rafael López López,Rafael,López López,López,López
4730,,,,,,Juan Ruiz Jiménez,Juan,Ruiz Jiménez,Ruiz,Jiménez
4731,38.0,1986.0,Uruguay,UPPER,,Javier García Pérez,Javier,García Pérez,García,Pérez
4732,,,,,,Ana Díaz,Ana,Díaz,Díaz,
4733,41.0,1983.0,México,MID,,Luis López,Luis,López,López,
4734,54.0,1970.0,Paraguay,MID,,Lucía Sánchez,Lucía,Sánchez,Sánchez,
4735,-1.0,0.0,México,MID,,Fernando Ruiz Hernández,Fernando,Ruiz Hernández,Ruiz,Hernández
4736,,,,,,Pilar Sánchez Martínez,Pilar,Sánchez Martínez,Sánchez,Martínez
4737,-1.0,0.0,Argentina,LOWER,,Carmen López González,Carmen,López González,López,González
4738,72.0,1952.0,México,UPPER,,Carmen Moreno,Carmen,Moreno,Moreno,
4739,,,,,,Ana Hernández,Ana,Hernández,Hernández,
4740,63.0,1961.0,Argentina,LOWER,,Rafael Martínez,Rafael,Martínez,Martínez,
4741,,,,,,María Alonso,María,Alonso,Alonso,
4742,45.0,1979.0,Brasil,MID,,Francisco Rodríguez Jiménez,Francisco,Rodríguez Jiménez,Rodríguez,Jiménez
4743,-1.0,0.0,Uruguay,LOWER,,Teresa Díaz,Teresa,Díaz,Díaz,
4744,63.0,1961.0,Chile,UPPER,Dr,Luis Álvarez,Luis,Álvarez,Álvarez,
4745,29.0,1995.0,Paraguay,UPPER,,Juan Romero,Juan,Romero,Romero,
4746,41.0,1983.0,Argentina,MID,,Javier Sánchez,Javier,Sánchez,Sánchez,
4747,,,,,Mg,Marta Fernández,Marta,Fernández,Fernández,
4748,39.0,1985.0,Chile,UPPER,Col,Carmen Hernández,Carmen,Hernández,Hernández,
4749,55.0,1969.0,Brasil,UPPER,,Fernando Álvarez,Fernando,Álvarez,Álvarez,
4750,49.0,1975.0,Chile,UPPER,,Lucía Gutiérrez Rodríguez,Lucía,Gutiérrez Rodríguez,Gutiérrez,Rodríguez
4751,75.0,1949.0,México,UPPER,,Pilar Sánchez,Pilar,Sánchez,Sánchez,
4752,80.0,1944.0,Argentina,LOWER,,Carmen Alonso Martínez,Carmen,Alonso Martínez,Alonso,Martínez
4753,-1.0,0.0,Chile,LOWER,,Francisco Muñoz,Francisco,Muñoz,Muñoz,
4754,57.0,1967.0,Chile,MID,,Rafael Gómez,Rafael,Gómez,Gómez,
4755,51.0,1973.0,Chile,UPPER,,Teresa García,Teresa,García,García,
4756,54.0,1970.0,Chile,MID,,Pedro Alonso Jiménez,Pedro,Alonso Jiménez,Alonso,Jiménez
4757,72.0,1952.0,Chile,UPPER,,Lucía Álvarez Martín,Lucía,Álvarez Martín,Álvarez,Martín
4758,81.0,1943.0,Argentina,UPPER,,Javier Martínez,Javier,Martínez,Martínez,
4759,38.0,1986.0,Chile,LOWER,,Carmen Sánchez Jiménez,Carmen,Sánchez Jiménez,Sánchez,Jiménez
4760,64.0,1960.0,Brasil,LOWER,,María Moreno,María,Moreno,Moreno,
4761,74.0,1950.0,Chile,UPPER,,Fernando Rodríguez,Fernando,Rodríguez,Rodríguez,
4762,78.0,1946.0,Uruguay,UPPER,,Teresa Jiménez,Teresa,Jiménez,Jiménez,
4763,53.0,1971.0,Unknown,UPPER,,Lucía Jiménez Romero,Lucía,Jiménez Romero,Jiménez,Romero
4764,49.0,1975.0,Paraguay,LOWER,,Marta Martínez Gutiérrez,Marta,Martínez Gutiérrez,Martínez,Gutiérrez
4765,25.0,1999.0,Brasil,LOWER,,Rafael Pérez Sánchez,Rafael,Pérez Sánchez,Pérez,Sánchez
4766,73.0,1951.0,Brasil,MID,,Marta Sánchez López,Marta,Sánchez López,Sánchez,López
4767,43.0,1981.0,Argentina,UPPER,,Pablo Ruiz,Pablo,Ruiz,Ruiz,
4768,60.0,1964.0,Brasil,LOWER,,Pilar Romero Martín_ez,Pilar,Romero Martín_ez,Romero,Martín_ez
4769,45.0,1979.0,México,UPPER,,Luis Romero,Luis,Romero,Romero,
4770,64.0,1960.0,Argentina,UPPER,Mg,Lucía Álvarez Martín,Lucía,Álvarez Martín,Álvarez,Martín
4771,45.0,1979.0,Chile,UPPER,,Isabel Fernández Ruiz,Isabel,Fernández Ruiz,Fernández,Ruiz
4772,-1.0,0.0,Brasil,MID,Col,Luis Romero Álvarez,Luis,Romero Álvarez,Romero,Álvarez
4773,49.0,1975.0,Unknown,UPPER,,Carlos Moreno Martín,Carlos,Moreno Martín,Moreno,Martín
4774,37.0,1987.0,Chile,LOWER,,Francisco Álvarez Hernández,Francisco,Álvarez Hernández,Álvarez,Hernández
4775,49.0,1975.0,Brasil,UPPER,,Sofía Alonso Rodríguez,Sofía,Alonso Rodríguez,Alonso,Rodríguez
4776,33.0,1991.0,Argentina,LOWER,,José Ruiz,José,Ruiz,Ruiz,
4777,38.0,1986.0,Argentina,MID,,Carlos Moreno,Carlos,Moreno,Moreno,
4778,65.0,1959.0,México,UPPER,,Teresa Álvarez Rodríguez,Teresa,Álvarez Rodríguez,Álvarez,Rodríguez
4779,,,,,,Pedro González,Pedro,González,González,
4780,-1.0,0.0,México,MID,,Carlos Sánchez,Carlos,Sánchez,Sánchez,
4781,51.0,1973.0,Chile,MID,Col,Luis Díaz,Luis,Díaz,Díaz,
4782,-1.0,0.0,Argentina,LOWER,,Sofía Fernández Gutiérrez,Sofía,Fernández Gutiérrez,Fernández,Gutiérrez
4783,,,,,,Sofía Álvarez,Sofía,Álvarez,Álvarez,
4784,46.0,1978.0,Argentina,LOWER,,José Gómez,José,Gómez,Gómez,
4785,34.0,1990.0,Uruguay,LOWER,,Carlos Martín Sánchez,Carlos,Martín Sánchez,Martín,Sánchez
4786,59.0,1965.0,Argentina,LOWER,,María Rodríguez Fernández,María,Rodríguez Fernández,Rodríguez,Fernández
4787,57.0,1967.0,Argentina,UPPER,,Francisco López Gómez,Francisco,López Gómez,López,Gómez
4788,49.0,1975.0,Argentina,LOWER,,Rafael Sánchez Díaz,Rafael,Sánchez Díaz,Sánchez,Díaz
4789,69.0,1955.0,Brasil,UPPER,Col,Carlos Díaz Ruiz,Carlos,Díaz Ruiz,Díaz,Ruiz
4790,,,,,Sra,María García,María,García,García,
4791,-1.0,0.0,Argentina,MID,Sra,Isabel López,Isabel,López,López,
4792,51.0,1973.0,Argentina,LOWER,,Elena Fernández González,Elena,Fernández González,Fernández,González
4793,52.0,1972.0,Chile,UPPER,,María Hernández,María,Hernández,Hernández,
4794,72.0,1952.0,Argentina,LOWER,,Isabel Gutiérrez Hernández,Isabel,Gutiérrez Hernández,Gutiérrez,Hernández
4795,-1.0,0.0,Uruguay,LOWER,,Teresa Sánchez,Teresa,Sánchez,Sánchez,
4796,81.0,1943.0,Chile,UPPER,,María Muñoz,María,Muñoz,Muñoz,
4797,62.0,1962.0,Brasil,UPPER,,Carmen Hernández,Carmen,Hernández,Hernández,
4798,29.0,1995.0,México,LOWER,,Elena Pérez,Elena,Pérez,Pérez,
4799,33.0,1991.0,México,LOWER,,Pedro Gómez,Pedro,Gómez,Gómez,
4800,64.0,1960.0,Chile,UPPER,,Carlos Jiménez Moreno,Carlos,Jiménez Moreno,Jiménez,Moreno
4801,73.0,1951.0,Unknown,MID,,María Pérez Alonso,María,Pérez Alonso,Pérez,Alonso
4802,76.0,1948.0,Argentina,UPPER,,Pilar Martín Moreno,Pilar,Martín Moreno,Martín,Moreno
4803,66.0,1958.0,Brasil,LOWER,,Isabel Rodríguez Díaz,Isabel,Rodríguez Díaz,Rodríguez,Díaz
4804,33.0,1991.0,Uruguay,LOWER,,Rafael Martín Muñoz,Rafael,Martín Muñoz,Martín,Muñoz
4805,-1.0,0.0,Brasil,LOWER,,Lucía Sánchez,Lucía,Sánchez,Sánchez,
4806,61.0,1963.0,Paraguay,MID,,Elena Martín,Elena,Martín,Martín,
4807,49.0,1975.0,México,UPPER,,Pedro Martínez,Pedro,Martínez,Martínez,
4808,46.0,1978.0,Chile,LOWER,Sra,Elena Díaz,Elena,Díaz,Díaz,
4809,75.0,1949.0,México,UPPER,,Teresa Romero Álvarez,Teresa,Romero Álvarez,Romero,Álvarez
4810,40.0,1984.0,Chile,MID,,Sofía Pérez Moreno,Sofía,Pérez Moreno,Pérez,Moreno
4811,33.0,1991.0,Argentina,LOWER,Lic,Marta Ruiz,Marta,Ruiz,Ruiz,
4812,35.0,1989.0,Argentina,MID,,Sofía Díaz Fernández,Sofía,Díaz Fernández,Díaz,Fernández
4813,45.0,1979.0,Brasil,UPPER,Sr,Ana Sánchez Jiménez,Ana,Sánchez Jiménez,Sánchez,Jiménez
4814,36.0,1988.0,Brasil,LOWER,,José Romero,José,Romero,Romero,
4815,53.0,1971.0,Uruguay,MID,,Ana Muñoz,Ana,Muñoz,Muñoz,
4816,51.0,1973.0,Paraguay,UPPER,,Pedro Romero,Pedro,Romero,Romero,
4817,60.0,1964.0,Paraguay,LOWER,,Marta López Gutiérrez,Marta,López Gutiérrez,López,Gutiérrez
4818,40.0,1984.0,Uruguay,LOWER,,Elena Martín,Elena,Martín,Martín,
4819,53.0,1971.0,Paraguay,UPPER,,Carmen Hernández,Carmen,Hernández,Hernández,
4820,-1.0,0.0,México,LOWER,,Lucía Díaz González,Lucía,Díaz González,Díaz,González
4821,28.0,1996.0,Paraguay,LOWER,,Rafael López,Rafael,López,López,
4822,70.0,1954.0,Chile,MID,,Luis Ruiz,Luis,Ruiz,Ruiz,
4823,46.0,1978.0,Brasil,UPPER,,Javier Díaz,Javier,Díaz,Díaz,
4824,-1.0,0.0,Uruguay,LOWER,,Fernando Gutiérrez,Fernando,Gutiérrez,Gutiérrez,
4825,50.0,1974.0,Paraguay,MID,Col,Teresa López Romero,Teresa,López Romero,López,Romero
4826,78.0,1946.0,Brasil,UPPER,,Javier Gómez,Javier,Gómez,Gómez,
4827,70.0,1954.0,Argentina,MID,,Luis Álvarez,Luis,Álvarez,Álvarez,
4828,-1.0,0.0,Brasil,LOWER,,Teresa González,Teresa,González,González,
4829,34.0,1990.0,México,MID,,Francisco Díaz,Francisco,Díaz,Díaz,
4830,,,,,,Francisco Alonso,Francisco,Alonso,Alonso,
4831,81.0,1943.0,Argentina,UPPER,Sr,Isabel Sánchez,Isabel,Sánchez,Sánchez,
4832,,,,,,Rafael Hernández Muñoz,Rafael,Hernández Muñoz,Hernández,Muñoz
4833,36.0,1988.0,México,UPPER,,Pilar Muñoz,Pilar,Muñoz,Muñoz,
4834,55.0,1969.0,México,MID,,Pedro Moreno,Pedro,Moreno,Moreno,
4835,40.0,1984.0,México,MID,,Marta Álvarez,Marta,Álvarez,Álvarez,
4836,41.0,1983.0,Argentina,MID,Col,Marta Gutiérrez,Marta,Gutiérrez,Gutiérrez,
4837,-1.0,0.0,Brasil,UPPER,,Francisco Fernández Romero,Francisco,Fernández Romero,Fernández,Romero
4838,,,,,Col,Isabel García,Isabel,García,García,
4839,,,,,,Lucía Alonso Gutiérrez,Lucía,Alonso Gutiérrez,Alonso,Gutiérrez
4840,-1.0,0.0,Chile,MID,,Elena Ruiz Hernández,Elena,Ruiz Hernández,Ruiz,Hernández
4841,52.0,1972.0,México,UPPER,,Sofía Martín,Sofía,Martín,Martín,
4842,64.0,1960.0,México,UPPER,,Sofía Moreno,Sofía,Moreno,Moreno,
4843,-1.0,0.0,México,MID,,María Hernández Jiménez,María,Hernández Jiménez,Hernández,Jiménez
4844,-1.0,0.0,Chile,UPPER,,Carlos González Romero,Carlos,González Romero,González,Romero
4845,,,,,,Teresa Fernández,Teresa,Fernández,Fernández,
4846,74.0,1950.0,Uruguay,UPPER,,Rafael Ruiz Moreno,Rafael,Ruiz Moreno,Ruiz,Moreno
4847,82.0,1942.0,Chile,UPPER,,Ana Moreno,Ana,Moreno,Moreno,
4848,39.0,1985.0,Uruguay,LOWER,,Javier Díaz,Javier,Díaz,Díaz,
4849,54.0,1970.0,México,MID,,Pablo Jiménez,Pablo,Jiménez,Jiménez,
4850,,,,,,Marta Moreno,Marta,Moreno,Moreno,
4851,52.0,1972.0,Argentina,LOWER,,Teresa Muñoz Muñoz,Teresa,Muñoz Muñoz,Muñoz,Muñoz
4852,,,,,,Rafael Hernández,Rafael,Hernández,Hernández,
4853,52.0,1972.0,Chile,LOWER,,Sofía Alonso,Sofía,Alonso,Alonso,
4854,75.0,1949.0,Brasil,UPPER,,Pedro Moreno,Pedro,Moreno,Moreno,
4855,72.0,1952.0,Chile,UPPER,,Pablo Ruiz Hernández,Pablo,Ruiz Hernández,Ruiz,Hernández
4856,28.0,1996.0,Uruguay,LOWER,,Pedro Moreno,Pedro,Moreno,Moreno,
4857,75.0,1949.0,Argentina,MID,Sra,Juan Rodríguez Pérez,Juan,Rodríguez Pérez,Rodríguez,Pérez
4858,-1.0,0.0,México,LOWER,Dr,Pilar Díaz,Pilar,Díaz,Díaz,
4859,30.0,1994.0,Paraguay,LOWER,Dr,Pablo Sánchez Gutiérrez,Pablo,Sánchez Gutiérrez,Sánchez,Gutiérrez
4860,49.0,1975.0,México,LOWER,,Pilar García,Pilar,García,García,
4861,64.0,1960.0,Chile,UPPER,,Fernando Ruiz,Fernando,Ruiz,Ruiz,
4862,62.0,1962.0,Uruguay,MID,Sr,Isabel Pérez,Isabel,Pérez,Pérez,
4863,,,,,,Carmen Pérez Muñoz,Carmen,Pérez Muñoz,Pérez,Muñoz
4864,62.0,1962.0,Chile,MID,Sr,Teresa Romero Hernández,Teresa,Romero Hernández,Romero,Hernández
4865,-1.0,0.0,Paraguay,LOWER,,Elena Gutiérrez,Elena,Gutiérrez,Gutiérrez,
4866,32.0,1992.0,Unknown,MID,,Javier Sánchez Ruiz,Javier,Sánchez Ruiz,Sánchez,Ruiz
4867,35.0,1989.0,México,LOWER,,Sofía Martínez,Sofía,Martínez,Martínez,
4868,46.0,1978.0,Argentina,MID,,Isabel Muñoz,Isabel,Muñoz,Muñoz,
4869,80.0,1944.0,Argentina,UPPER,,Francisco Alonso,Francisco,Alonso,Alonso,
4870,59.0,1965.0,Chile,MID,,María Martín,María,Martín,Martín,
4871,71.0,1953.0,México,UPPER,,Carlos Moreno,Carlos,Moreno,Moreno,
4872,77.0,1947.0,Chile,UPPER,,Juan Díaz,Juan,Díaz,Díaz,
4873,58.0,1966.0,Chile,LOWER,,José Fernández,José,Fernández,Fernández,
4874,,,,,Sra,María Álvarez Díaz,María,Álvarez Díaz,Álvarez,Díaz
4875,71.0,1953.0,Chile,UPPER,,Juan González Rodríguez,Juan,González Rodríguez,González,Rodríguez
4876,42.0,1982.0,México,MID,,Luis García,Luis,García,García,
4877,-1.0,0.0,Chile,MID,Sra,José Pérez Sánchez,José,Pérez Sánchez,Pérez,Sánchez
4878,,,,,,Francisco Moreno Pérez,Francisco,Moreno Pérez,Moreno,Pérez
4879,,,,,,Francisco Gómez Ruiz,Francisco,Gómez Ruiz,Gómez,Ruiz
4880,56.0,1968.0,Unknown,LOWER,,Rafael Gutiérrez,Rafael,Gutiérrez,Gutiérrez,
4881,51.0,1973.0,Chile,MID,,Juan Martín Gutiérrez,Juan,Martín Gutiérrez,Martín,Gutiérrez
4882,49.0,1975.0,Uruguay,UPPER,,Carmen Martín,Carmen,Martín,Martín,
4883,29.0,1995.0,México,MID,,Marta Sánchez,Marta,Sánchez,Sánchez,
4884,-1.0,0.0,Uruguay,MID,,Ana González,Ana,González,González,
4885,59.0,1965.0,Chile,MID,,Luis López,Luis,López,López,
4886,30.0,1994.0,Paraguay,LOWER,,Fernando López Martínez,Fernando,López Martínez,López,Martínez
4887,48.0,1976.0,Brasil,UPPER,,Rafael Moreno,Rafael,Moreno,Moreno,
4888,,,,,Sra,Isabel Hernández Alonso,Isabel,Hernández Alonso,Hernández,Alonso
4889,35.0,1989.0,Uruguay,UPPER,,Rafael Jiménez García,Rafael,Jiménez García,Jiménez,García
4890,-1.0,0.0,Uruguay,LOWER,,José Pérez Moreno,José,Pérez Moreno,Pérez,Moreno
4891,52.0,1972.0,Argentina,LOWER,,Isabel Gómez,Isabel,Gómez,Gómez,
4892,73.0,1951.0,Argentina,UPPER,Sra,Elena Alonso,Elena,Alonso,Alonso,
4893,42.0,1982.0,Chile,LOWER,,María López,María,López,López,
4894,44.0,1980.0,México,UPPER,,Luis Hernández Romero,Luis,Hernández Romero,Hernández,Romero
4895,65.0,1959.0,Uruguay,LOWER,,Pilar Gómez Sánchez,Pilar,Gómez Sánchez,Gómez,Sánchez
4896,40.0,1984.0,Argentina,LOWER,,Marta Romero Moreno,Marta,Romero Moreno,Romero,Moreno
4897,38.0,1986.0,Unknown,UPPER,,Sofía Sánchez,Sofía,Sánchez,Sánchez,
4898,,,,,,Pilar Sánchez Gómez,Pilar,Sánchez Gómez,Sánchez,Gómez
4899,,,,,,Isabel García,Isabel,García,García,
